case_id,time_s,command,state_name,state_code,fault_detected,fault_detected_code,fault_latched,fault_latched_code,vin_v,vout_v,iout_a,temperature_c,vref_cmd_v,duty_cmd,pwm_enable,soft_start_elapsed_ms
clear_while_ovp_active,0.0095,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00955,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0096,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00965,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0097,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00975,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0098,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00985,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0099,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00995,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.01,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.01005,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0101,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.01015,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0102,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
